id,income
50097,34129.872425495523
50098,22998.9345351016
50099,45346.282066818545
50100,35640.58057598686
50101,28300.888541212295
50102,40174.71547375404
50103,34754.564194289262
50104,38278.865754087921
50105,44448.842072865264
50106,44579.547024918138
50107,33107.299161023417
50108,60209.350579615231
50109,33275.219867942069
50110,31211.449441357297
50111,39880.197783836724
50112,39277.275479800752
50113,54663.3346729881
50114,28657.930339897754
50115,35448.809832404339
50116,58583.674698326511
50117,32307.179152257955
50118,23258.71329865358
50119,29860.727097761221
50120,46208.655544803041
50121,44448.842072865264
50122,35273.4818142133
50123,33782.596220112027
50124,40174.71547375404
50125,46344.691792531383
50126,31298.123084873747
50127,28730.714203009604
50128,32941.540508944396
50129,34649.717973804225
50130,47242.131786484664
50131,26431.473287055858
50132,40174.71547375404
50133,45127.185162391848
50134,33939.802240652651
50135,31211.449441357297
50136,30592.503308914285
50137,23059.639123316112
50138,34675.8144856881
50139,36766.876764766748
50140,92582.726349472621
50141,31211.449441357297
50142,41114.824397940494
50143,40300.029188371642
50144,46344.691792531383
50145,45346.282066818545
50146,44261.888061507983
50147,44638.33259737926
50148,24310.475727810506
50149,18972.466535562166
50150,44955.160672472193
50151,34347.294296083121
50152,39277.275479800752
50153,30745.781456713328
50154,41081.940003940072
50155,33107.299161023417
50156,35176.712046932196
50157,31574.857364420011
50158,38278.865754087921
50159,37381.42576013464
50160,40174.71547375404
50161,30503.056970176585
50162,36049.573149789467
50163,45346.282066818545
50164,27938.70689701767
50165,40510.843381024621
50166,28102.372719551739
50167,26776.971162071317
50168,27980.014778063225
50169,30877.8285919843
50170,31211.449441357297
50171,69125.945401356468
50172,15290.287465200214
50173,30494.217833481947
50174,39277.275479800752
50175,46344.691792531383
50176,38114.531190726084
50177,35373.318094283626
50178,23523.638816464492
50179,49305.132792299315
50180,47084.3669823101
50181,44448.842072865264
50182,46344.691792531383
50183,32178.276592947459
50184,30668.870149143149
50185,41181.487007886542
50186,45554.990702386509
50187,44448.842072865264
50188,44448.842072865264
50189,38278.865754087921
50190,39277.275479800752
50191,33793.437077876457
50192,42736.877561439
50193,22638.001483839824
50194,21224.723280338309
50195,38278.865754087921
50196,31211.449441357297
50197,51516.258385595887
50198,39277.275479800752
50199,37381.42576013464
50200,45346.282066818545
50201,70768.5962369732
50202,35531.013953869915
50203,47308.751612529391
50204,55310.932153986891
50205,38278.865754087921
50206,31211.449441357297
50207,40149.54143395352
50208,70768.5962369732
50209,39277.275479800752
50210,33107.299161023417
50211,45346.282066818545
50212,32209.859167070132
50213,40174.71547375404
50214,32209.859167070132
50215,42486.762294573069
50216,27731.792658732091
50217,44448.842072865264
50218,39277.275479800752
50219,36632.439599930978
50220,38536.135550500963
50221,39277.275479800752
50222,33107.299161023417
50223,42667.977982278368
50224,45346.282066818545
50225,39277.275479800752
50226,41499.3507900507
50227,43085.316205411269
50228,26039.882848292789
50229,33107.299161023417
50230,35169.141650920552
50231,30989.099982997614
50232,51138.812990005841
50233,23238.791665498895
50234,36372.558331396212
50235,53412.108105262007
50236,34780.263892476956
50237,34046.466765906393
50238,37194.47174877736
50239,37381.42576013464
50240,31211.449441357297
50241,50455.718873248516
50242,44448.842072865264
50243,33107.299161023417
50244,21548.166850097012
50245,34147.757075387795
50246,27936.442163198411
50247,44261.790410084956
50248,39146.166201888715
50249,30525.138667189149
50250,26151.25724421296
50251,41300.186205125217
50252,31211.449441357297
50253,49305.132792299315
50254,38278.865754087921
50255,44480.912528296874
50256,32209.859167070132
50257,56956.474058478525
50258,32406.403212226825
50259,29534.222438261437
50260,41743.53615567759
50261,23059.639123316112
50262,39277.275479800752
50263,38278.865754087921
50264,31661.604093041729
50265,51516.258385595887
50266,28076.248614646403
50267,45810.442368387026
50268,45346.282066818545
50269,41923.536514095904
50270,39277.275479800752
50271,45728.307836163061
50272,39159.085868648552
50273,39331.647520739032
50274,31211.449441357297
50275,33929.174098402291
50276,45811.2864440713
50277,33286.155571102063
50278,22069.611795818495
50279,40051.663040642845
50280,33128.420825451474
50281,34002.17553259866
50282,30148.580029698183
50283,28404.41441359336
50284,26898.938497834897
50285,47216.957746684144
50286,52811.379553300692
50287,31211.449441357297
50288,26039.882848292789
50289,28741.86771750464
50290,58583.674698326511
50291,47242.131786484664
50292,26601.77789483239
50293,46720.116645188427
50294,52413.698379549169
50295,32209.859167070132
50296,21330.450650089246
50297,42033.498603781918
50298,39277.275479800752
50299,38278.865754087921
50300,30597.046759812249
50301,21883.627783749205
50302,28036.793023932085
50303,29102.876732737037
50304,22309.06477086274
50305,30407.419021261361
50306,46019.892864231588
50307,44448.842072865264
50308,32209.859167070132
50309,45317.593015125516
50310,36689.852810501077
50311,39277.275479800752
50312,39277.275479800752
50313,34785.60659790814
50314,51785.544636889521
50315,33986.3177869558
50316,39252.101440000239
50317,22714.837600186922
50318,22639.604425096393
50319,30038.237888780593
50320,29570.271321093165
50321,69871.156243019912
50322,31211.449441357297
50323,33107.299161023417
50324,45346.282066818545
50325,45346.282066818545
50326,31211.449441357297
50327,33107.299161023417
50328,40762.490494752885
50329,48158.240997411165
50330,33107.299161023417
50331,38278.865754087921
50332,35292.829978568858
50333,50070.230295225731
50334,26039.882848292789
50335,46344.691792531383
50336,44448.842072865264
50337,30366.098596692107
50338,33602.24399956558
50339,31211.449441357297
50340,46344.691792531383
50341,39189.7292983469
50342,32209.859167070132
50343,21535.461108525826
50344,25826.623964856291
50345,28856.012942438603
50346,26523.106494581341
50347,37381.42576013464
50348,40047.702803928361
50349,26039.882848292789
50350,57720.543723582567
50351,33082.125121222896
50352,32544.266431524375
50353,36060.525129762827
50354,34686.048103743371
50355,40188.923530635962
50356,44549.082111959549
50357,47242.131786484664
50358,42114.4705094818
50359,69871.156243019912
50360,36509.192093346624
50361,30355.172489192126
50362,29194.00345300046
50363,30215.630673298227
50364,21057.839673023624
50365,41944.552542419988
50366,51872.428734078
50367,28424.881754257625
50368,29461.450486983409
50369,51516.258385595887
50370,58583.674698326511
50371,26039.882848292789
50372,41751.975477990432
50373,31211.449441357297
50374,34158.746376224466
50375,30243.215228599562
50376,27565.466357596557
50377,41293.8861164169
50378,39343.490854647658
50379,44448.842072865264
50380,49105.845073205041
50381,40733.641848772706
50382,29831.29477079969
50383,45346.282066818545
50384,38130.938511888817
50385,26570.210627417942
50386,37381.42576013464
50387,42480.011944521459
50388,33107.299161023417
50389,55310.932153986891
50390,36080.9386416277
50391,62803.739930289295
50392,31211.449441357297
50393,41229.988089262522
50394,40174.71547375404
50395,34045.344137785949
50396,26039.882848292789
50397,21583.855390293244
50398,40171.259338878946
50399,27165.270500729541
50400,26039.882848292789
50401,37194.47174877736
50402,51516.258385595887
50403,36687.609272978552
50404,33107.299161023417
50405,28847.7383616369
50406,30127.055436046736
50407,31114.674948490276
50408,62803.739930289295
50409,30844.735731496447
50410,54262.747388008815
50411,37381.42576013464
50412,31211.449441357297
50413,44448.842072865264
50414,33451.081215185317
50415,43364.4480675547
50416,69871.156243019912
50417,34069.002920151048
50418,33107.299161023417
50419,38587.498565443821
50420,53412.108105262007
50421,28648.454145842283
50422,44448.842072865264
50423,32356.577311225978
50424,42156.52861036596
50425,22122.519621574982
50426,28853.013233859656
50427,42460.717963069932
50428,23205.434484639274
50429,44448.842072865264
50430,26039.882848292789
50431,26039.882848292789
50432,31168.718352068914
50433,23059.639123316112
50434,38993.686975318895
50435,42909.787929710263
50436,26854.081782478417
50437,32777.118076215091
50438,33744.78451227583
50439,25668.31283312551
50440,43400.721483513385
50441,31211.449441357297
50442,41970.064545255431
50443,44292.791537706231
50444,45526.201118107441
50445,38278.865754087921
50446,23840.548381837041
50447,29656.307852015892
50448,33107.299161023417
50449,45346.282066818545
50450,52393.582228798623
50451,44448.842072865264
50452,42907.086830242959
50453,28200.666054280558
50454,50609.497974961167
50455,41195.73144152826
50456,36417.693870890187
50457,34523.467280223267
50458,26039.882848292789
50459,37915.030566541565
50460,28432.787566765353
50461,31071.802267511524
50462,49220.868668707459
50463,38122.356659095836
50464,34700.189008525136
50465,44448.842072865264
50466,31211.449441357297
50467,39860.86798263387
50468,26293.052218503974
50469,21965.508395413992
50470,42648.768415898579
50471,33107.299161023417
50472,45299.446322854637
50473,31331.887579034941
50474,39277.275479800752
50475,53412.108105262007
50476,33372.992886700144
50477,34309.875540617235
50478,54990.432913456556
50479,35490.2424784408
50480,62168.348438652218
50481,39277.275479800752
50482,23525.70888478788
50483,36143.639010580962
50484,31211.449441357297
50485,71530.3071043739
50486,19236.724365534461
50487,48898.838711395976
50488,28793.293028735094
50489,36597.879208771206
50490,32209.859167070132
50491,49305.132792299315
50492,39277.275479800752
50493,37381.42576013464
50494,29167.278597548706
50495,37381.42576013464
50496,28447.949769772149
50497,31211.449441357297
50498,51516.258385595887
50499,46344.691792531383
50500,37381.42576013464
50501,43175.196820312362
50502,31353.571272518253
50503,46344.691792531383
50504,35278.927758742742
50505,40562.097284370459
50506,47242.131786484664
50507,54842.427186811037
50508,50775.80562611534
50509,30272.384989562917
50510,30946.248221730049
50511,33107.299161023417
50512,42875.151695959517
50513,34819.157486700089
50514,38278.865754087921
50515,36104.26457587316
50516,37381.42576013464
50517,39277.275479800752
50518,41235.430384809239
50519,45346.282066818545
50520,31211.449441357297
50521,44448.842072865264
50522,38325.102772004087
50523,26809.508283997038
50524,51516.258385595887
50525,31211.449441357297
50526,39277.275479800752
50527,49295.468033332552
50528,29265.51942835985
50529,25258.7913841791
50530,33107.299161023417
50531,33099.910426839589
50532,23330.288045517034
50533,42438.104465312863
50534,45346.282066818545
50535,27976.12173030859
50536,42576.176180379945
50537,31211.449441357297
50538,51516.258385595887
50539,30666.055191452597
50540,33612.604645519379
50541,33198.654456253571
50542,46344.691792531383
50543,49566.347298781329
50544,36782.667778903786
50545,29511.032817308562
50546,36121.055959389618
50547,33090.558304337144
50548,31211.449441357297
50549,49758.371139577619
50550,46510.7205683898
50551,22636.946228755449
50552,42237.716479568684
50553,23862.43367792889
50554,31889.321770089424
50555,51516.258385595887
50556,41841.462032990486
50557,19682.339909425624
50558,76938.57255575055
50559,40174.71547375404
50560,27399.668973743082
50561,27199.403987167461
50562,31211.449441357297
50563,38278.865754087921
50564,39277.275479800752
50565,22931.911485049986
50566,44582.145905455065
50567,39442.980957641732
50568,40985.26795749685
50569,31746.721827751
50570,35849.707181773534
50571,36826.615072623194
50572,31211.449441357297
50573,47316.405998276292
50574,32209.859167070132
50575,21636.115523104709
50576,49410.036621618492
50577,26782.229738867987
50578,25153.829181840287
50579,38278.865754087921
50580,33276.146920102838
50581,31211.449441357297
50582,31861.884224897072
50583,33107.299161023417
50584,33136.612176359056
50585,32623.388986646693
50586,34744.830950352742
50587,43027.9712600561
50588,44448.842072865264
50589,28361.763066924421
50590,37103.4743471807
50591,20502.652960289735
50592,45346.282066818545
50593,33669.597708950147
50594,44448.842072865264
50595,49884.829382651
50596,37919.271735454146
50597,35625.613112177889
50598,31211.449441357297
50599,30649.5151856131
50600,27457.864397212114
50601,38278.865754087921
50602,40583.280410383792
50603,23941.556957511319
50604,27501.500245292627
50605,26588.312207539922
50606,36756.598395915709
50607,27836.475877177876
50608,33107.299161023417
50609,33107.299161023417
50610,96760.019368599067
50611,51192.950841882004
50612,35448.261123360535
50613,29300.710977916515
50614,33751.963371748025
50615,39456.183094692053
50616,33107.299161023417
50617,27030.707161901646
50618,33086.26808228944
50619,39277.275479800752
50620,31211.449441357297
50621,28215.311129488451
50622,31808.485619199535
50623,42864.443885612658
50624,72402.04173483263
50625,44448.842072865264
50626,26039.882848292789
50627,33198.810678646863
50628,70768.5962369732
50629,33107.299161023417
50630,47748.905695738416
50631,31211.449441357297
50632,38278.865754087921
50633,37381.42576013464
50634,46234.962932053226
50635,40498.22055450693
50636,38278.865754087921
50637,76938.57255575055
50638,42691.206277766949
50639,33107.299161023417
50640,37381.42576013464
50641,36972.554033898523
50642,22067.416209951232
50643,40339.20217306698
50644,48744.706631548383
50645,68506.794442261147
50646,39277.275479800752
50647,39277.275479800752
50648,45346.282066818545
50649,38098.940395059726
50650,38319.842085629462
50651,45346.282066818545
50652,55736.323617558664
50653,26856.088747986203
50654,22554.300754525473
50655,17570.499962727161
50656,40174.71547375404
50657,29530.148042324217
50658,20152.659536774838
50659,32071.521841855763
50660,44448.842072865264
50661,44448.842072865264
50662,28687.98112201551
50663,64244.874885053447
50664,42211.84679412713
50665,26551.115599019642
50666,43875.97961212878
50667,33405.70233489864
50668,47242.131786484664
50669,31211.449441357297
50670,41365.694043261152
50671,47242.131786484664
50672,44448.842072865264
50673,47740.079950846841
50674,23059.639123316112
50675,44448.842072865264
50676,38014.054772817006
50677,31211.449441357297
50678,30114.4720507436
50679,37302.255018848286
50680,27762.343659006052
50681,51516.258385595887
50682,33107.299161023417
50683,38370.74759184361
50684,37381.42576013464
50685,51516.258385595887
50686,21260.171414297689
50687,21088.173514343722
50688,27246.800431600681
50689,34188.478734838151
50690,34753.963084464791
50691,28981.064402655811
50692,36798.032803275513
50693,38278.865754087921
50694,41032.237488183979
50695,46344.691792531383
50696,32209.859167070132
50697,72323.847199251119
50698,26039.882848292789
50699,40767.084686722737
50700,37381.42576013464
50701,22144.516690797322
50702,37527.732359965215
50703,56633.763611511953
50704,39277.275479800752
50705,21516.181085910575
50706,44448.842072865264
50707,31211.449441357297
50708,24973.994808959334
50709,46344.691792531383
50710,44448.842072865264
50711,31211.449441357297
50712,30127.055436046736
50713,26039.882848292789
50714,28349.952981759274
50715,35823.655849217343
50716,39277.275479800752
50717,22560.134108442882
50718,34404.273855633946
50719,21888.299870715295
50720,42730.765549994692
50721,33665.550668476193
50722,35648.000374876669
50723,31211.449441357297
50724,50219.55695808179
50725,49556.044794279733
50726,26039.882848292789
50727,38278.865754087921
50728,21660.274174524668
50729,21706.92250859685
50730,34821.534662854086
50731,63701.179924242577
50732,67220.621754299937
50733,34772.579788124734
50734,32786.712514147192
50735,28366.045690951429
50736,26039.882848292789
50737,47108.254286811862
50738,37415.436427855166
50739,39277.275479800752
50740,31305.580473334994
50741,34530.562992508028
50742,32209.859167070132
50743,31211.449441357297
50744,63638.664851054171
50745,49566.347298781329
50746,36640.591498386791
50747,36421.026153927189
50748,24155.089325746969
50749,35584.019836687126
50750,24144.033128626674
50751,28690.77271368674
50752,52927.315735241886
50753,26039.882848292789
50754,37184.983360922153
50755,26039.882848292789
50756,33096.962255766339
50757,33107.299161023417
50758,51516.258385595887
50759,32209.859167070132
50760,34547.410679425942
50761,69871.156243019912
50762,22911.34515221804
50763,46344.691792531383
50764,43203.303799510875
50765,34873.452670975166
50766,33107.299161023417
50767,34310.449445681341
50768,23223.29028271338
50769,22095.407255466365
50770,26890.071440438631
50771,24144.033128626674
50772,34893.882214604964
50773,38913.263582438543
50774,31211.449441357297
50775,66937.68916760353
50776,29081.436393744076
50777,38628.9972755408
50778,30430.46926197872
50779,29032.759354603975
50780,45346.282066818545
50781,44339.766516796313
50782,31211.449441357297
50783,29888.549913610124
50784,41805.13494226426
50785,21403.484921297284
50786,23094.143877301289
50787,21416.05858595061
50788,39277.275479800752
50789,40174.71547375404
50790,35322.629088260233
50791,38278.865754087921
50792,26039.882848292789
50793,29495.206095848356
50794,31075.684642694054
50795,72225.3251525488
50796,30127.055436046736
50797,40174.71547375404
50798,39702.362076646968
50799,61598.547448189784
50800,43227.933797887483
50801,36523.52773958195
50802,44448.842072865264
50803,26039.882848292789
50804,29803.844708889123
50805,47242.131786484664
50806,55947.164721825342
50807,41485.934805889643
50808,39277.275479800752
50809,31074.63284037666
50810,34828.51237874278
50811,29423.730625378619
50812,52707.427509847919
50813,58583.674698326511
50814,28288.601813519785
50815,33539.733899709914
50816,30314.009447404016
50817,39838.379643928107
50818,33107.299161023417
50819,23108.95039726036
50820,39277.275479800752
50821,36072.427466605775
50822,21727.7756968217
50823,43135.156473521965
50824,76938.57255575055
50825,30414.606339099137
50826,36720.673637089181
50827,32209.859167070132
50828,26039.882848292789
50829,54278.565715669
50830,41050.172420720985
50831,31211.449441357297
50832,32209.859167070132
50833,31211.449441357297
50834,26039.882848292789
50835,44448.842072865264
50836,26946.1654761022
50837,24040.95884285272
50838,47318.667064543595
50839,40724.569274781476
50840,32209.859167070132
50841,58583.674698326511
50842,31211.449441357297
50843,22142.259355211849
50844,31773.2026178273
50845,47132.531635955042
50846,35060.667983322623
50847,36067.740160791342
50848,31211.449441357297
50849,24144.033128626674
50850,31211.449441357297
50851,83045.086968774616
50852,26039.882848292789
50853,40174.71547375404
50854,40174.71547375404
50855,46344.691792531383
50856,39277.275479800752
50857,32289.846207095386
50858,38278.865754087921
50859,35753.786330088093
50860,51516.258385595887
50861,21719.924094668575
50862,38336.97276016415
50863,37194.47174877736
50864,38278.865754087921
50865,51516.258385595887
50866,39894.371798432294
50867,38278.865754087921
50868,57741.800973246187
50869,33107.299161023417
50870,33107.299161023417
50871,26039.882848292789
50872,44448.842072865264
50873,21169.872883982265
50874,21703.924394389785
50875,35838.347282541283
50876,71154.574468766223
50877,46104.57929939586
50878,37381.42576013464
50879,27770.830355259808
50880,39277.275479800752
50881,32256.212874627054
50882,26039.882848292789
50883,28434.251083967749
50884,26039.882848292789
50885,21930.302892840707
50886,42336.258836800778
50887,46344.691792531383
50888,40174.71547375404
50889,32309.405367531723
50890,39277.275479800752
50891,23325.974681736308
50892,39274.040550608159
50893,75792.39893310245
50894,45346.282066818545
50895,26039.882848292789
50896,33986.658329649021
50897,24085.69266400778
50898,24144.033128626674
50899,38289.655753943647
50900,45256.719329142194
50901,50202.572786252589
50902,33134.266239831035
50903,31844.996963535552
50904,27175.498856126189
50905,37381.42576013464
50906,33330.563640296525
50907,40499.752823070448
50908,31632.356260787055
50909,40882.519082204177
50910,46344.691792531383
50911,44448.842072865264
50912,47503.304275937553
50913,38485.595634298057
50914,36852.9517005006
50915,50709.38832721184
50916,34405.529698216989
50917,60995.126840503537
50918,44261.888061507983
50919,76938.57255575055
50920,44448.842072865264
50921,33889.849133042706
50922,27128.825670564584
50923,34348.188963151762
50924,33441.239416171986
50925,37616.931959380963
50926,35659.122450778843
50927,51516.258385595887
50928,19885.419048273365
50929,34990.584112532357
50930,50452.574859817731
50931,30978.894501847895
50932,35695.730275323964
50933,52528.9718613291
50934,23323.877683113591
50935,46344.691792531383
50936,32662.205949360214
50937,33300.102857781756
50938,22003.700801681371
50939,33645.244010889313
50940,33563.712502431037
50941,38278.865754087921
50942,37834.655616100608
50943,27726.935743601152
50944,30316.450135749757
50945,43520.091281315064
50946,44706.332957276041
50947,37381.42576013464
50948,31211.449441357297
50949,26039.882848292789
50950,44448.842072865264
50951,34862.598331022746
50952,34871.025998098732
50953,35783.642005447218
50954,25317.055267763233
50955,63701.179924242577
50956,35298.18182637055
50957,46344.691792531383
50958,22827.50339744992
50959,44448.842072865264
50960,26039.882848292789
50961,30946.484043996708
50962,45346.282066818545
50963,38278.865754087921
50964,37320.697468301463
50965,30314.009447404016
50966,31211.449441357297
50967,28882.179900832019
50968,24108.934261964459
50969,39277.275479800752
50970,22620.019006909435
50971,33107.299161023417
50972,38278.865754087921
50973,46344.691792531383
50974,38453.058712519865
50975,26039.882848292789
50976,44448.842072865264
50977,64656.635416327816
50978,35339.843046912283
50979,43393.883130095142
50980,51516.258385595887
50981,35971.468010683806
50982,30342.735020336549
50983,26039.882848292789
50984,21528.675877857284
50985,32209.859167070132
50986,44448.842072865264
50987,79157.33298363068
50988,32313.937245985202
50989,36962.797956481721
50990,33054.403195963816
50991,47561.335514512219
50992,26039.882848292789
50993,43244.338262819911
50994,31665.364224842546
50995,32209.254575129326
50996,53412.108105262007
50997,37858.441407602877
50998,63701.179924242577
50999,28629.526048487394
51000,40174.71547375404
51001,37204.595475976523
51002,23394.843425929997
51003,24148.862663063173
51004,46445.378626222853
51005,26880.834043490293
51006,33102.151466689284
51007,40174.71547375404
51008,46319.517752730862
51009,34756.999711994111
51010,63701.179924242577
51011,26207.143872819084
51012,51516.258385595887
51013,38278.865754087921
51014,41947.8698116999
51015,40282.834622062386
51016,35444.184872852449
51017,51516.258385595887
51018,28479.867588220914
51019,36117.2830675636
51020,31508.881472731933
51021,33763.513338805162
51022,21278.684211658488
51023,29597.49414697869
51024,46344.691792531383
51025,52413.698379549169
51026,37117.1513846904
51027,48052.997552883658
51028,46985.261233843739
51029,29652.624902714488
51030,38278.865754087921
51031,40126.401299830519
51032,45023.853154594253
51033,37563.2835967789
51034,37701.182757692324
51035,44448.842072865264
51036,39277.275479800752
51037,32209.859167070132
51038,45346.282066818545
51039,26538.209916089239
51040,41759.21566007693
51041,46344.691792531383
51042,34851.141208906025
51043,25935.874677960597
51044,47151.157364059058
51045,40174.71547375404
51046,19476.885512484809
51047,43563.514910528655
51048,67017.169958073035
51049,32209.859167070132
51050,28285.791808276623
51051,46344.691792531383
51052,41743.182742072109
51053,63251.644172101143
51054,28660.148063102286
51055,35983.450235810349
51056,26589.099821487944
51057,40906.786046510264
51058,42700.979271746794
51059,29324.126426884039
51060,31211.449441357297
51061,34772.06653621744
51062,44080.909329832713
51063,32450.354445369285
51064,28492.229484857602
51065,44851.389026278048
51066,42757.104157436246
51067,55384.068788177938
51068,46344.691792531383
51069,40149.54143395352
51070,48496.235355782868
51071,44448.842072865264
51072,37344.726356677929
51073,29387.20926552068
51074,42065.892486034456
51075,39277.275479800752
51076,55948.429136771207
51077,31971.721395955625
51078,37599.849149914677
51079,37381.42576013464
51080,31211.449441357297
51081,30695.638319548831
51082,49305.132792299315
51083,43135.156473521965
51084,54135.837019679893
51085,37381.42576013464
51086,39277.275479800752
51087,39277.275479800752
51088,33107.299161023417
51089,31211.449441357297
51090,44448.842072865264
51091,39277.275479800752
51092,46344.691792531383
51093,38278.865754087921
51094,23456.537589041178
51095,28694.015211540678
51096,34923.406761690065
51097,32310.377267384949
51098,40865.986225898152
51099,26039.882848292789
51100,32307.620978034785
51101,46254.099284292352
51102,33107.299161023417
51103,35600.154228840081
51104,34597.028982229953
51105,36196.046727985049
51106,33107.299161023417
51107,48190.383636492894
51108,46618.948041615455
51109,24144.033128626674
51110,34305.787143680493
51111,32423.0290347896
51112,29923.696697350748
51113,22027.188253198823
51114,31211.449441357297
51115,40174.71547375404
51116,62630.07476481011
51117,38485.683017526724
51118,31518.95986163944
51119,40174.71547375404
51120,32209.859167070132
51121,36818.128732448371
51122,31211.449441357297
51123,51516.258385595887
51124,24393.059052825669
51125,44680.270015257549
51126,64549.296709218906
51127,57319.532005755471
51128,46640.246050860427
51129,44448.842072865264
51130,26039.882848292789
51131,33030.999113562379
51132,50252.115693024847
51133,32209.859167070132
51134,44448.842072865264
51135,44448.842072865264
51136,31734.219884980037
51137,36281.743277317393
51138,54726.071476917161
51139,41389.39735599672
51140,63489.508324532821
51141,33107.299161023417
51142,38278.865754087921
51143,34791.632790245756
51144,32947.865281812483
51145,21225.232309076589
51146,41832.026857775716
51147,32209.859167070132
51148,32209.859167070132
51149,32209.859167070132
51150,52413.698379549169
51151,41102.296066894574
51152,29240.281034916847
51153,26039.882848292789
51154,31211.449441357297
51155,39277.275479800752
51156,35027.545028078755
51157,47233.617568617563
51158,36596.237270039856
51159,35300.499762989653
51160,38278.865754087921
51161,26312.361916340509
51162,44469.146450994944
51163,40174.71547375404
51164,40391.150353069112
51165,23517.786371354487
51166,37381.42576013464
51167,30199.271536924869
51168,31716.841521553804
51169,33107.299161023417
51170,24378.260835755522
51171,44448.842072865264
51172,33107.299161023417
51173,33141.641959361194
51174,56823.474473890412
51175,47058.166474491991
51176,46410.999094154715
51177,28451.772089216429
51178,37111.92313024318
51179,36856.0316782783
51180,35264.843234209009
51181,32209.859167070132
51182,31211.449441357297
51183,33107.299161023417
51184,39277.275479800752
51185,21455.023754879541
51186,46344.691792531383
51187,35772.702084237484
51188,38049.850928866952
51189,35373.57913029458
51190,32209.859167070132
51191,34474.235149970511
51192,44448.842072865264
51193,45346.282066818545
51194,36253.798856138412
51195,29111.602642150207
51196,47410.547743840471
51197,35522.102374648573
51198,32818.26465571174
51199,54174.088457562437
51200,32209.859167070132
51201,51516.258385595887
51202,37278.19787137799
51203,51349.361150679157
51204,38278.865754087921
51205,42399.44378610843
51206,39277.275479800752
51207,33107.299161023417
51208,51516.258385595887
51209,34637.11910748369
51210,37381.42576013464
51211,33107.299161023417
51212,37381.42576013464
51213,34813.652492947971
51214,38897.633073940015
51215,34764.747204278632
51216,28060.787513874191
51217,33107.299161023417
51218,31538.305450361484
51219,23569.14037063915
51220,33107.299161023417
51221,32209.859167070132
51222,34416.120447598929
51223,33727.730153357392
51224,51765.131925611095
51225,46344.691792531383
51226,45346.282066818545
51227,42343.422471334095
51228,45346.282066818545
51229,37381.42576013464
51230,44448.842072865264
51231,39923.297569316972
51232,30127.055436046736
51233,45346.282066818545
51234,28854.491572016224
51235,31211.449441357297
51236,28892.280471863596
51237,46344.691792531383
51238,33793.988206061265
51239,45346.282066818545
51240,26039.882848292789
51241,31211.449441357297
51242,51516.258385595887
51243,33249.930539796391
51244,34134.150493214693
51245,42176.115584691921
51246,40174.71547375404
51247,33107.299161023417
51248,51516.258385595887
51249,57338.96307736919
51250,33082.125121222896
51251,21759.572338269605
51252,34330.408671066252
51253,29106.740531534684
51254,53412.108105262007
51255,29087.201181526725
51256,33159.870580729679
51257,35468.019229384554
51258,28050.374042394189
51259,43184.699380294223
51260,51516.258385595887
51261,31211.449441357297
51262,24546.768674893861
51263,32209.859167070132
51264,26039.882848292789
51265,37146.732463405409
51266,40174.71547375404
51267,33941.637286846213
51268,32242.711215664836
51269,42351.527883225936
51270,21847.443922823331
51271,34145.778777580956
51272,29662.541265125456
